Deal ID,Deal Owner,Deal Amount,Project name,Deal_Closing_Date,Stage,Probability,Created_By,Modified_By,Created_Time,Modified_Time,Currency,Exchange_Rate,Last_Activity_Time,Sales_Cycle_Duration,Overall_Sales_Duration,User_Modified_Time,System_Modified_Time,Change_Log_Time__s,City_State,Country,Potential_Lead_Source,Focussed_Non_focussed_Industry,Industry_Type,Management_Type2,Client_Type,Ownership_Type,Date_on_which_proposal_sent,Original_expected_closure_date,Date_on_which_became_a_Potential,Engagement_Tenure_months,Date_on_which_became_a_Qualified_Prospect,Monthly_recurring_revenue_amount,Date_on_which_walk_through_scheduled,Date_on_which_walk_through_conducted,Services,Engagement_type,CEC_Video_Used,Client_s_Problem_Statement,Nature_of_Potential,Date_on_which_follow_up_conducted,Date_on_which_converted_to_a_client,Date_on_which_follow_up_scheduled,Mandate_start_date,Mandate_end_date,Methodology,Date_on_which_client_lost,Reason_for_loss_of_potential,Payment_Method,Designation of Deal contact,SBU,Financial_Year,Potential_Rating,Wether_Related_To,Project_Tag,Date_on_which_became_Need_Identification,GTM Segment1,Category_A_B_C,Stage group,How_do_we_perceive_the_client,Quality_Score,How_does_the_client_position_us
655193000001570370,655193000001491001,0.0,2148,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Associate Director, Clinical Data Systems",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570368,655193000001491001,0.0,2149,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Vice President, Supply Chain Management and Business Operations",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570366,655193000001491001,0.0,1947,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Associate Director Regulatory Affairs,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570365,655193000001491001,0.0,2150,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director - Product Development,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570363,655193000001491001,0.0,2151,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Board member,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570358,655193000001491001,0.0,2152,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Director, Regulatory Affairs - CMC",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570356,655193000001491001,0.0,2153,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director of Regulatory Affairs,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570355,655193000001491001,0.0,2154,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,President & Chief Executive Officer,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570352,655193000001491001,0.0,2155,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President - Marketing & Commercial Ops,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570349,655193000001491001,0.0,2156,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Global Head, Information Technology and Chief Information Officer",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570348,655193000001491001,0.0,2157,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & President,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570346,655193000001491001,0.0,2158,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director- Legal and IP Litigation - APAC,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570343,655193000001491001,0.0,2159,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Director, Pharmacovigilance, Vendor Oversight & Business Integration",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570342,655193000001491001,0.0,2160,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Director, Strategic Accounts",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570339,655193000001491001,0.0,2161,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Director Product Development R&D,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570338,655193000001491001,0.0,2162,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Head of Talent Acquisition, North America",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570337,655193000001491001,0.0,2163,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Medical Science Director,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570334,655193000001491001,0.0,2164,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Director Manufacturing Operations & Site Head,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570330,655193000001491001,0.0,2165,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Directeur Financier,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570327,655193000001491001,0.0,2166,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Operating Officer,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570322,655193000001491001,0.0,2167,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Associate Director, Multichannel Marketing, Sales & Marketing",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570320,655193000001491001,0.0,2168,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Vice President & Global head-BD&L/MA, Porfolio, Strategy & Project Management",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570318,655193000001491001,0.0,2169,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Director, Information Security",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570317,655193000001491001,0.0,2170,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,President,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570316,655193000001491001,0.0,2171,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Executive Vice President and Head of Institutional Sales,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570314,655193000001491001,0.0,2172,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Director, Logistics and Distribution",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570311,655193000001491001,0.0,2173,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director Project Management,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570305,655193000001491001,0.0,2174,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Vice President,  Head of Biometric Sciences",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570303,655193000001491001,0.0,2175,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,President and C E O,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570301,655193000001491001,0.0,2176,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director Biostatistics,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570300,655193000001491001,0.0,2177,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Executive Director, RA",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570299,655193000001491001,0.0,2178,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New Jersey,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Sr. Medical Director, Medical Affairs",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570390,655193000001491001,0.0,2179,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Director, Drug Product Manufacturing",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570389,655193000001491001,0.0,2180,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Connecticut,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President of Biometrics,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570387,655193000001491001,0.0,2181,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New York,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Global Chief Procurement Officer,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570386,655193000001491001,0.0,2182,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Direct Procurement,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570384,655193000001491001,0.0,2183,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New York,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Executive Vice President of Business Development,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570378,655193000001491001,0.0,2184,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Georgia,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Group Managing Director,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570371,655193000001491001,0.0,2185,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President - Head of IT & Cybersecurity,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570367,655193000001491001,0.0,2186,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Georgia,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Financial Officer,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570364,655193000001491001,0.0,2187,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Texas,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Member Board of Directors,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570362,655193000001491001,0.0,2188,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Georgia,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"CEO, President & Director",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570361,655193000001491001,0.0,2189,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Georgia,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Vice President and Chief Scientific Officer,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570354,655193000001491001,0.0,2190,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New York,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Director - Pharmacokinetics and Bioequivalence,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570351,655193000001491001,0.0,2191,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Senior Director Drug Product Development and Manufacturing,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570347,655193000001491001,0.0,2192,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"President and Divison Head, Gene Therapy Research and Technical Operations",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570344,655193000001491001,0.0,2193,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New York,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Vice President, Information Technology",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570336,655193000001491001,0.0,2194,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New York,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Director,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570333,655193000001491001,0.0,2195,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chairman Of The Board,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570331,655193000001491001,0.0,2196,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Director, Associate General Counsel",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570329,655193000001491001,0.0,2197,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Connecticut,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Senior Vice President, Global Pharmacovigilance",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570325,655193000001491001,0.0,2198,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Vice President, Corporate Controller",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570323,655193000001491001,0.0,2199,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,County Dublin,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Board member,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570321,655193000001491001,0.0,2200,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,New York,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CFO,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570315,655193000001491001,0.0,2201,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Sr. Director, Talent Acquisition and Engagement",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570313,655193000001491001,0.0,2202,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Executive Vice President and CFO,USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570310,655193000001491001,0.0,2203,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,California,USA,Founder - DN,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Founder, Managing Director and Officer, CBM",USA,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001570309,655193000001491001,0.0,2204,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,2024-07-03 18:37:51,2024-09-18 12:02:29,USD,0,2024-09-18 12:02:29,,,2024-07-09T14:44:12+05:30,2024-09-18 12:02:29,,Georgia,USA,Founder - SV,Focused,Pharmaceuticals,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Director, Clinical Operations",USA,,Cold,,Solution Design,,Others,C,Lead,,,
