Project name,EmployeeCode,TaskName,TimesheetDate,Hours(Filled),TaskType,BusinessGroup,OrganizationUnit,Type of project
48,WAPL-MC-E0624,Monitoring cash balance,20-Mar-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,20-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
13,WAPL-MC-E0231,US - Idle - Non Delivery Cost - Idle time,12-Mar-2025,3.0,US - Idle - Non Delivery Cost - Idle time,USA Delivery,USA,Internal Project
13,WAPL-MC-E0231,US - Idle - Non Delivery Cost - Idle time,13-Mar-2025,2.0,US - Idle - Non Delivery Cost - Idle time,USA Delivery,USA,Internal Project
48,WAPL-MC-E0624,Routing activity for the toll operations,20-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,20-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,21-Mar-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,21-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,21-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,21-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,24-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,24-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,24-Mar-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,24-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,25-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,25-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,25-Mar-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,25-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,26-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,26-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,26-Mar-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,26-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,27-Mar-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,27-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,27-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,28-Mar-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,28-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,28-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,31-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,31-Mar-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,31-Mar-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,01-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,01-Apr-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,01-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,02-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,02-Apr-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,02-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,03-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,03-Apr-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,03-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,04-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,04-Apr-2025,6.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,04-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,07-Apr-2025,6.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,07-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,07-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,08-Apr-2025,6.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,08-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,09-Apr-2025,6.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,09-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,10-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,10-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,10-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly Financials,10-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,11-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly Financials,11-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,11-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,11-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,14-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,14-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,14-Apr-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,15-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,15-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,15-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,15-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,16-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,16-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,16-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,16-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,16-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,17-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,17-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,17-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,17-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,17-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,21-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,21-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,21-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,21-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,22-Apr-2025,4.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,22-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,22-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,23-Apr-2025,4.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,23-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,23-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,24-Apr-2025,4.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,24-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,24-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Assisting the sale proceeds,25-Apr-2025,5.0,Operational,INDIA SBU,INDIA,Project
15,WAPL-MC-E0544,Adhoc,10-Mar-2025,9.0,Operational,USA Delivery,USA,Project
15,WAPL-MC-E0544,Adhoc,11-Mar-2025,9.0,Operational,USA Delivery,USA,Project
15,WAPL-MC-E0544,Adhoc,12-Mar-2025,9.0,Operational,USA Delivery,USA,Project
15,WAPL-MC-E0544,Adhoc,13-Mar-2025,9.0,Operational,USA Delivery,USA,Project
13,WAPL-MC-E0544,US - Idle - Non Delivery Cost - National Holidays,14-Mar-2025,9.0,US - Idle - Non Delivery Cost - National Holidays,USA Delivery,USA,Internal Project
48,WAPL-MC-E0624,Routing activity for the toll operations,25-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,25-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,28-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,28-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,28-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,28-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,29-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-C0098,Leave,14-Mar-2025,9.0,Leave,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-E0624,Month End Activity,29-Apr-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,29-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,29-Apr-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,30-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,30-Apr-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,30-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,30-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,30-Apr-2025,1.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0649,Leave,12-Mar-2025,9.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0499,Leave,14-Mar-2025,8.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0499,Pre Sales Work & Sales Meetings,12-Mar-2025,3.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
4,WAPL-MC-E0499,Develop 3-5 dashboards for management providing holistic view of business performance,12-Mar-2025,5.0,Intermediate,INDIA SBU,INDIA,Project
4,WAPL-MC-E0499,Develop 3-5 dashboards for management providing holistic view of business performance,13-Mar-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
4,WAPL-MC-E0499,"Implementation of the improvements suggested - Set of cost centres, profit centres, automated billing etc.",10-Mar-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,02-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,02-May-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,02-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,02-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,02-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0404,Leave,10-Mar-2025,8.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0663,Pre Sales Work & Sales Meetings,10-Mar-2025,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0663,Pre Sales Work & Sales Meetings,11-Mar-2025,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0663,Pre Sales Work & Sales Meetings,12-Mar-2025,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0663,Pre Sales Work & Sales Meetings,13-Mar-2025,9.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0663,Leave,14-Mar-2025,9.0,Leave,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-E0624,Monitoring cash balance,05-May-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,05-May-2025,7.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,06-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,06-May-2025,5.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,06-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,06-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,06-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,07-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Month End Activity,07-May-2025,4.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Routing activity for the toll operations,07-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Verifying the payment,07-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,07-May-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monitoring cash balance,08-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Monthly MIS,08-May-2025,7.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-E0624,Other Miscellaneous Activity,08-May-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,03-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,02-Jun-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,02-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,02-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,02-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,02-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,03-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,03-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,03-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support  with the Statutory auditors.,03-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,04-Jun-2025,3.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,04-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,04-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Review of BRS.,04-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Review of BRS.,02-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Review of Receipts and Payments for the week.,04-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,05-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,05-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,05-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Weekly calls - on the MIS with Kotak.,05-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,06-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,06-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,06-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,06-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,06-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,09-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,09-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,09-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Preparation of Monthly MIS.,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support  with the Statutory auditors.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Preparation of Monthly MIS.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Review calls for the MIS prepared with both internal and Kotak team.,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,11-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0566,Leave,13-Mar-2025,9.0,Leave,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0656,Idle Time,10-Mar-2025,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0656,Idle Time,11-Mar-2025,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0656,Idle Time,12-Mar-2025,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0656,Idle Time,13-Mar-2025,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0656,Idle Time,14-Mar-2025,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,11-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,11-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support  with the Statutory auditors.,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Review calls for the MIS prepared with both internal and Kotak team.,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0659,"Induction, self learning and other trainings",13-Mar-2025,4.0,Induction self learnings and other trainings,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0659,Pre Sales Work & Sales Meetings,13-Mar-2025,4.0,Pre Sales Work & Sales Meetings,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-C0176,Practus Internal Projects,12-Mar-2025,8.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-C0176,Idle Time,13-Mar-2025,8.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-C0176,Leave,14-Mar-2025,8.0,Leave,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0398,Leave,14-Mar-2025,8.0,Leave,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support  with the Statutory auditors.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Review calls for the MIS prepared with both internal and Kotak team.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Preparation of Monthly MIS.,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,13-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,13-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination with the bankers on the weekly payments.,13-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,13-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support with the Internal auditors.,13-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,16-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,16-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Daily preparation of Cash flow estimation basis the daily collections,16-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Follow up and support  with the Statutory auditors.,16-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0515,Practus Internal Projects,12-Mar-2025,6.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,12-Mar-2025,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,14-Mar-2025,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Practus Internal Projects,13-Mar-2025,7.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,13-Mar-2025,1.0,Idle Time,INDIA SBU,INDIA,Internal Project
48,WAPL-MC-C0271,Authorization of the entries passed in Tally ERP.,17-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
48,WAPL-MC-C0271,Coordination and support with EY on Cash Management.,17-Jun-2025,2.0,Operational,INDIA SBU,INDIA,Project
2,WAPL-MC-E0515,Idle Time,17-Mar-2025,1.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,18-Mar-2025,1.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,19-Mar-2025,2.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,20-Mar-2025,1.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Idle Time,21-Mar-2025,9.0,Idle Time,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Practus Internal Projects,17-Mar-2025,4.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Practus Internal Projects,18-Mar-2025,5.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Practus Internal Projects,19-Mar-2025,6.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
2,WAPL-MC-E0515,Practus Internal Projects,20-Mar-2025,7.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
